188;70;-904;1727586294960;world
164;86;-876;1727581992397;world
162;82;-878;1727582151197;world
164;86;-877;1727581993001;world
162;82;-879;1727582149899;world
171;68;-910;1727407890184;world
171;68;-909;1727408318389;world
73;66;-884;1727455750843;world
73;66;-883;1727456426104;world
73;66;-886;1727455792843;world
73;66;-885;1727455751294;world
164;86;-878;1727581993559;world
162;82;-880;1727582149145;world
164;86;-879;1727581994120;world
162;82;-881;1727582148548;world
188;69;-899;1727586298761;world
171;68;-914;1727407838934;world
171;68;-913;1727407887683;world
171;68;-912;1727407888084;world
139;68;-877;1727687276107;world
171;68;-911;1727407888433;world
122;70;-987;1727710252429;world
152;66;-915;1727410718685;world
152;65;-885;1727537637195;world
71;66;-886;1727456437254;world
154;69;-869;1727765493548;world
71;66;-885;1727456434602;world
54;66;-935;1727709510920;world
71;66;-887;1727456436802;world
184;63;-864;1727686099419;world
135;63;-881;1727430322751;world
118;65;-990;1727588390680;world
184;63;-863;1727686241766;world
135;63;-882;1727430306003;world
186;67;-858;1727686276915;world
135;63;-885;1727430010620;world
184;63;-859;1727686224266;world
135;63;-886;1727429982415;world
184;63;-858;1727686261717;world
135;63;-887;1727430003867;world
154;68;-869;1727765471598;world
118;65;-982;1727588398545;world
54;66;-950;1727709631080;world
152;65;-891;1727537641046;world
154;68;-859;1727765437348;world
186;67;-864;1727686051269;world
156;72;-859;1727765535347;world
135;63;-898;1727405812767;world
152;65;-914;1727410706739;world
152;65;-915;1727410708989;world
152;65;-916;1727410713892;world
154;68;-885;1727537691254;world
156;72;-869;1727766058896;world
135;63;-892;1727405746112;world
118;64;-990;1727588360833;world
186;66;-858;1727686277116;world
188;71;-900;1727586300514;world
118;64;-982;1727588356931;world
188;71;-899;1727586301011;world
154;68;-891;1727537679248;world
186;66;-864;1727686050769;world
120;68;-987;1727715951688;world
186;71;-904;1727586296019;world
186;71;-899;1727586301959;world
154;71;-869;1727765494597;world
135;66;-912;1727410402821;world
118;67;-990;1727588462984;world
184;65;-859;1727686225266;world
184;65;-858;1727686261316;world
116;63;-982;1727589167414;world
118;67;-982;1727588400133;world
167;65;-906;1727407915081;world
167;65;-907;1727408311434;world
116;63;-986;1727587760137;world
167;65;-908;1727408312582;world
135;65;-876;1727430292608;world
184;65;-864;1727686101419;world
167;65;-909;1727408313883;world
116;63;-988;1727587759241;world
184;65;-863;1727686243266;world
154;70;-859;1727765508048;world
154;70;-869;1727765494154;world
184;64;-863;1727686242766;world
169;68;-910;1727407890784;world
135;65;-912;1727410402322;world
73;70;-878;1727455811643;world
118;66;-990;1727588391482;world
135;64;-882;1727430306452;world
73;70;-877;1727455886745;world
73;70;-880;1727455807392;world
184;64;-859;1727686224766;world
169;68;-914;1727407856930;world
73;70;-879;1727455809946;world
184;64;-858;1727686261516;world
71;66;-884;1727456432103;world
135;64;-886;1727430015261;world
118;66;-982;1727588399135;world
135;64;-876;1727430329500;world
154;69;-859;1727765507681;world
184;64;-864;1727686100918;world
149;64;-909;1727410656436;world
185;71;-904;1727586295809;world
83;63;-943;1727586537982;world
183;67;-904;1727711061473;world
83;63;-945;1727586537231;world
83;63;-944;1727586538333;world
185;71;-899;1727586301759;world
83;63;-946;1727586524530;world
51;64;-935;1727709473579;world
115;63;-989;1727587753693;world
166;65;-914;1727407716830;world
83;63;-951;1727586510582;world
115;63;-982;1727589167062;world
51;64;-950;1727709611052;world
115;63;-983;1727718994359;world
183;66;-896;1727711214086;world
166;65;-906;1727407719080;world
83;63;-952;1727586513016;world
115;63;-985;1727587756841;world
115;63;-987;1727587757590;world
183;66;-904;1727711060687;world
51;63;-935;1727709473071;world
168;68;-910;1727407891134;world
166;64;-914;1727407672080;world
168;68;-914;1727407856430;world
70;66;-883;1727456430807;world
70;66;-882;1727455698342;world
51;63;-950;1727709610583;world
166;64;-906;1727407702784;world
183;65;-896;1727711213635;world
134;64;-876;1727430330052;world
51;66;-938;1727709686777;world
183;69;-904;1727586288510;world
51;66;-937;1727709687072;world
51;66;-940;1727709676977;world
51;66;-939;1727709686323;world
51;66;-942;1727710359468;world
51;66;-941;1727710212518;world
183;69;-899;1727586284663;world
51;66;-944;1727710231001;world
51;66;-943;1727710358882;world
166;68;-914;1727407837131;world
68;66;-883;1727455758697;world
70;70;-880;1727455806698;world
68;66;-885;1727455757942;world
68;66;-884;1727455758343;world
66;64;-950;1727709619129;world
51;66;-936;1727709687600;world
51;66;-935;1727709483413;world
153;72;-859;1727765540997;world
121;74;-893;1727286274496;world
121;74;-894;1727277967695;world
166;67;-914;1727407836731;world
51;66;-946;1727709675565;world
149;65;-885;1727537638595;world
51;66;-945;1727709675724;world
51;66;-948;1727709675066;world
183;68;-896;1727711215338;world
51;66;-947;1727709675319;world
51;66;-950;1727709612082;world
66;63;-935;1727709514899;world
51;66;-949;1727709674473;world
166;67;-906;1727407736881;world
149;65;-891;1727537641848;world
183;68;-904;1727586288109;world
183;68;-899;1727586284209;world
121;74;-895;1727277968097;world
121;74;-896;1727277968598;world
134;67;-885;1727454300035;world
66;63;-950;1727709618621;world
51;65;-935;1727709474117;world
153;72;-869;1727765525847;world
151;68;-891;1727537678098;world
121;73;-889;1727286269245;world
166;66;-914;1727407836282;world
151;68;-885;1727537690596;world
183;67;-896;1727711214686;world
51;65;-950;1727709611619;world
166;66;-906;1727407736480;world
183;71;-903;1727586290860;world
183;71;-902;1727586292309;world
183;71;-901;1727586292059;world
181;67;-903;1727767241653;world
183;71;-900;1727586291860;world
181;67;-902;1727767250253;world
183;71;-899;1727586291609;world
81;63;-943;1727586540335;world
66;66;-945;1727710186136;world
66;66;-944;1727710173424;world
166;70;-914;1727408377981;world
66;66;-947;1727709666880;world
66;66;-946;1727709667224;world
66;66;-949;1727709666236;world
66;66;-948;1727709666682;world
183;71;-904;1727586290110;world
66;66;-950;1727709620049;world
166;69;-906;1727408397732;world
113;63;-987;1727587751539;world
113;63;-989;1727587752847;world
166;69;-910;1727408394242;world
121;76;-891;1727286413787;world
81;63;-951;1727586511420;world
164;64;-873;1727581723643;world
164;64;-874;1727581723201;world
164;64;-875;1727585320961;world
81;63;-952;1727586509671;world
113;63;-985;1727587750094;world
66;65;-935;1727709525048;world
183;70;-904;1727586288908;world
183;70;-899;1727586285111;world
166;69;-914;1727408377531;world
66;65;-950;1727709619579;world
166;68;-906;1727407737282;world
164;63;-877;1727581669644;world
166;68;-907;1727407863387;world
164;63;-878;1727581673098;world
166;68;-908;1727407863633;world
164;63;-879;1727581676196;world
166;68;-909;1727407863885;world
166;68;-910;1727407864483;world
70;70;-877;1727455891593;world
166;68;-911;1727407864939;world
166;68;-912;1727407866087;world
70;70;-879;1727455809047;world
166;68;-913;1727407865686;world
70;70;-878;1727455812944;world
66;64;-935;1727709524569;world
164;63;-876;1727581670096;world
179;65;-904;1727711069585;world
179;65;-899;1727711201787;world
162;64;-914;1727407674183;world
166;72;-910;1727408395581;world
166;72;-911;1727408422084;world
164;68;-914;1727407854781;world
166;72;-912;1727408422431;world
166;72;-913;1727408422732;world
166;72;-914;1727408378782;world
153;77;-866;1727766323402;world
166;71;-906;1727408399138;world
151;72;-859;1727765541600;world
166;71;-910;1727408395202;world
164;66;-870;1727581781743;world
81;64;-943;1727586540630;world
166;71;-914;1727408378384;world
132;67;-885;1727454298384;world
151;72;-869;1727765526547;world
66;66;-937;1727709670166;world
66;66;-936;1727709671012;world
166;70;-906;1727408398737;world
149;68;-891;1727537677447;world
66;66;-939;1727709669235;world
66;66;-938;1727709669628;world
66;66;-941;1727710196074;world
66;66;-940;1727709668983;world
166;70;-910;1727408394788;world
66;66;-943;1727710353029;world
66;66;-942;1727710352286;world
149;68;-885;1727537690147;world
164;65;-871;1727581761094;world
164;65;-872;1727581760699;world
66;66;-935;1727709525421;world
64;66;-950;1727709632926;world
179;67;-899;1727711203785;world
79;63;-943;1727586541681;world
162;66;-914;1727407831434;world
179;67;-904;1727711073236;world
162;65;-906;1727407719831;world
79;63;-952;1727586508617;world
162;65;-910;1727408302082;world
79;63;-945;1727586544029;world
79;63;-944;1727586544329;world
79;63;-947;1727586532831;world
79;63;-946;1727586532533;world
179;66;-904;1727711069986;world
179;66;-899;1727711202681;world
153;77;-859;1727766332959;world
177;65;-903;1727709963568;world
151;77;-866;1727766322148;world
151;77;-859;1727766331702;world
149;72;-859;1727765548297;world
149;72;-869;1727765527258;world
179;68;-899;1727711204286;world
179;68;-904;1727711074436;world
64;66;-935;1727709528217;world
62;66;-950;1727709632626;world
145;69;-869;1727765498571;world
149;77;-866;1727766321547;world
149;77;-859;1727766331147;world
145;68;-859;1727765432747;world
145;68;-869;1727765473367;world
147;72;-869;1727765528149;world
147;72;-859;1727765548898;world
62;66;-935;1727709527385;world
109;64;-979;1727717966976;world
148;77;-863;1727766344111;world
148;77;-864;1727766344398;world
148;77;-865;1727766345203;world
148;77;-866;1727765947747;world
191;65;-859;1727686290515;world
191;65;-858;1727686283916;world
148;77;-859;1727765940997;world
148;77;-860;1727766339797;world
174;65;-902;1727709967931;world
148;77;-861;1727766343648;world
174;65;-901;1727709967283;world
148;77;-862;1727766343848;world
191;65;-864;1727686273316;world
191;65;-863;1727686309265;world
148;76;-866;1727765947348;world
146;72;-869;1727765528497;world
146;72;-859;1727765549352;world
191;64;-859;1727686289915;world
148;76;-859;1727765940557;world
191;64;-858;1727686284716;world
61;66;-935;1727709512778;world
191;64;-864;1727686273116;world
191;64;-863;1727686308515;world
108;64;-979;1727717969027;world
59;66;-950;1727710341636;world
191;67;-859;1727686291466;world
191;67;-858;1727686282116;world
189;63;-858;1727686285116;world
191;67;-864;1727686273716;world
191;67;-863;1727686310565;world
189;63;-864;1727686270716;world
191;67;-862;1727686311215;world
191;67;-861;1727686304965;world
191;67;-860;1727686299765;world
191;66;-859;1727686291015;world
191;66;-858;1727686282316;world
191;66;-864;1727686273516;world
191;66;-863;1727686309915;world
189;65;-858;1727686283516;world
146;77;-859;1727766405447;world
191;69;-862;1727686499712;world
191;69;-861;1727686305865;world
191;69;-860;1727686301215;world
189;64;-858;1727686284316;world
191;68;-863;1727686498262;world
191;68;-862;1727686496563;world
191;68;-861;1727686305415;world
191;68;-860;1727686300215;world
191;68;-859;1727686291965;world
59;66;-935;1727710356369;world
57;66;-950;1727710260719;world
187;63;-858;1727686278116;world
57;66;-935;1727710314069;world
189;67;-864;1727686271516;world
187;63;-864;1727686268716;world
157;68;-869;1727765454617;world
189;67;-858;1727686281315;world
157;68;-859;1727765438547;world
189;66;-858;1727686282716;world
189;66;-864;1727686271316;world
191;70;-861;1727686306365;world
187;65;-864;1727686268316;world
157;70;-869;1727765490648;world
157;70;-859;1727765510947;world
187;64;-864;1727686268516;world
157;69;-869;1727765490206;world
157;69;-859;1727765510397;world
55;66;-935;1727709511275;world
157;72;-861;1727765534287;world
185;63;-864;1727686265316;world
157;72;-862;1727765533513;world
157;72;-863;1727765533149;world
157;72;-864;1727765532905;world
157;72;-865;1727765532250;world
187;67;-858;1727686279116;world
157;72;-866;1727765532000;world
157;72;-867;1727765531547;world
185;63;-858;1727686275916;world
157;72;-868;1727765531155;world
55;66;-950;1727709631331;world
157;72;-859;1727765511798;world
187;67;-864;1727686267916;world
157;72;-860;1727765534852;world
157;72;-869;1727765491548;world
187;66;-864;1727686269116;world
187;66;-858;1727686278915;world
157;71;-869;1727765491098;world
157;71;-859;1727765511396;world
185;65;-858;1727686276316;world
185;65;-864;1727686265716;world
185;64;-864;1727686265516;world
185;64;-858;1727686276116;world
183;65;-904;1727711060237;world
53;66;-935;1727709510674;world
155;72;-859;1727765536619;world
185;67;-858;1727686276716;world
53;66;-950;1727709630931;world
185;67;-864;1727686266116;world
155;72;-869;1727766173801;world
185;66;-858;1727686276515;world
185;66;-864;1727686265916;world
